,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
612,0,26,29,0,2,0,8,8,169,0.5,0.07,0.2,0.23,0.0,0.0,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,7.0,7.0,7.0,7.0,7.0,7.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,-0.27,5,7.0,1
613,0,26,28,0,2,0,8,8,169,0.3,0.3,0.2,0.1,0.1,0.0,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,7.0,7.0,7.0,7.0,7.0,7.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.9,5,7.0,0
614,0,26,30,0,4,0,8,8,169,0.2,0.25,0.25,0.15,0.05,0.1,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,4.0,6.0,6.0,6.0,6.0,4.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.56,5,5.0,0
615,0,26,32,0,2,0,8,8,169,0.3,0.1,0.3,0.2,0.1,0.0,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,-0.15,5,2.0,0
616,0,26,26,0,2,0,8,8,169,0.4,0.05,0.2,0.1,0.1,0.15,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,5.0,5.0,5.0,5.0,5.0,5.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,-0.18,5,5.0,0
617,0,26,25,0,1,0,8,8,169,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,6.0,6.0,6.0,6.0,6.0,6.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.03,5,6.0,1
618,0,26,22,0,3,0,8,8,169,0.1,0.2,0.35,0.1,0.05,0.2,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,5.0,5.0,5.0,5.0,5.0,5.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.24,5,5.0,0
619,0,26,21,0,2,0,8,8,169,0.19,0.24,0.21,0.23,0.05,0.08,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,5.0,7.0,7.0,7.0,5.0,6.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.52,5,6.0,1
620,0,26,24,0,2,0,8,8,169,0.1,0.2,0.35,0.2,0.0,0.15,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,6.0,6.0,6.0,6.0,6.0,6.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.6,5,7.0,1
621,0,26,25,0,0,1,8,8,169,0.15,0.1,0.3,0.1,0.05,0.3,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,5.0,5.0,5.0,5.0,5.0,5.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.8,5,5.0,0
622,0,26,27,0,0,1,8,8,169,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.15,0.2,0.2,0.15,7,9,8,7,7,6.0,6.0,6.0,6.0,6.0,6.0,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.4,5,7.0,0
623,0,27,26,0,2,0,3,1,36,0.18,0.18,0.18,0.19,0.13,0.14,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,7.0,9.0,9.0,8.0,9.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.31,7,8.0,0
624,0,27,28,0,2,0,3,1,36,0.3,0.3,0.2,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,8.0,8.0,7.0,7.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.14,7,7.0,1
625,0,27,30,0,4,0,3,1,36,0.2,0.25,0.25,0.15,0.05,0.1,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,6.0,8.0,8.0,7.0,8.0,7.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.54,7,7.0,0
626,0,27,32,0,2,0,3,1,36,0.3,0.1,0.3,0.2,0.1,0.0,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,8.0,8.0,8.0,9.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.06,7,9.0,1
627,0,27,26,0,2,0,3,1,36,0.4,0.05,0.2,0.1,0.1,0.15,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,7.0,8.0,8.0,8.0,8.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.38,7,7.0,1
628,0,27,27,0,2,0,3,1,36,0.2,0.15,0.25,0.15,0.2,0.05,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,8.0,6.0,8.0,7.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,-0.12,7,7.0,1
629,0,27,25,0,1,0,3,1,36,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,9.0,9.0,8.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.31,7,9.0,1
630,0,27,21,0,2,0,3,1,36,0.19,0.24,0.21,0.23,0.05,0.08,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,6.0,9.0,8.0,8.0,9.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.07,7,7.0,0
631,0,27,24,0,2,0,3,1,36,0.1,0.2,0.35,0.2,0.0,0.15,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,8.0,8.0,8.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.31,7,8.0,1
632,0,27,25,0,0,1,3,1,36,0.15,0.1,0.3,0.1,0.05,0.3,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,8.0,8.0,8.0,8.0,8.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.34,7,8.0,1
633,0,27,27,0,0,1,3,1,36,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,8,8,8,8,8,7.0,9.0,8.0,8.0,9.0,8.0,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,0.07,7,8.0,0
634,0,28,28,2,0,0,6,9,120,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,2.0,10.0,10.0,8.0,10.0,6.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.6,5,8.0,0
635,0,28,26,2,2,1,6,9,120,0.18,0.18,0.18,0.19,0.13,0.14,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,3.0,7.0,7.0,5.0,7.0,6.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.21,5,6.0,0
636,0,28,29,2,2,1,6,9,120,0.5,0.07,0.2,0.23,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,8.0,8.0,9.0,8.0,7.0,6.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.04,5,6.0,0
637,0,28,28,2,2,1,6,9,120,0.3,0.3,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,8.0,8.0,8.0,7.0,9.0,8.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.61,5,9.0,1
638,0,28,30,2,4,0,6,9,120,0.2,0.25,0.25,0.15,0.05,0.1,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,3.0,8.0,8.0,6.0,7.0,5.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.65,5,7.0,0
639,0,28,32,2,2,1,6,9,120,0.3,0.1,0.3,0.2,0.1,0.0,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,2.0,8.0,10.0,1.0,7.0,1.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.11,5,2.0,0
640,0,28,26,2,2,1,6,9,120,0.4,0.05,0.2,0.1,0.1,0.15,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,4.0,9.0,8.0,6.0,7.0,6.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.2,5,7.0,0
641,0,28,27,2,2,1,6,9,120,0.2,0.15,0.25,0.15,0.2,0.05,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,6.0,8.0,8.0,8.0,4.0,7.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.53,5,8.0,1
642,0,28,25,2,1,0,6,9,120,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,9.0,9.0,9.0,8.0,2.0,7.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.02,5,7.0,0
643,0,28,22,2,3,0,6,9,120,0.1,0.2,0.35,0.1,0.05,0.2,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,4.0,9.0,8.0,9.0,8.0,3.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.09,5,7.0,0
644,0,28,21,2,2,1,6,9,120,0.19,0.24,0.21,0.23,0.05,0.08,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,2.0,7.0,6.0,8.0,6.0,4.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.51,5,8.0,0
645,0,28,24,2,2,1,6,9,120,0.1,0.2,0.35,0.2,0.0,0.15,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,7.0,7.0,7.0,8.0,7.0,7.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.55,5,8.0,1
646,0,28,25,2,0,0,6,9,120,0.15,0.1,0.3,0.1,0.05,0.3,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,6.0,9.0,8.0,8.0,8.0,7.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.6,5,7.0,0
647,0,28,28,2,2,1,6,9,120,0.2,0.2,0.15,0.15,0.05,0.25,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,6.0,6.0,7.0,6.0,7.0,6.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.67,5,6.0,0
648,0,28,27,2,0,0,6,9,120,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,8,7,8,7,7,4.0,9.0,9.0,6.0,7.0,5.0,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.46,5,6.0,0
649,0,25,28,4,0,0,2,7,73,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,7.0,7.0,10.0,10.0,9.0,8.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.29,7,8.0,1
650,0,25,26,4,2,0,2,7,73,0.18,0.18,0.18,0.19,0.13,0.14,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,4.0,8.0,7.0,5.0,7.0,4.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.25,7,6.0,0
651,0,25,29,4,2,0,2,7,73,0.5,0.07,0.2,0.23,0.0,0.0,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,8.0,9.0,10.0,7.0,8.0,8.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.1,7,7.0,0
652,0,25,28,4,2,0,2,7,73,0.3,0.3,0.2,0.1,0.1,0.0,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,8.0,8.0,10.0,10.0,10.0,10.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.66,7,9.0,1
653,0,25,30,4,4,1,2,7,73,0.2,0.25,0.25,0.15,0.05,0.1,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,5.0,10.0,10.0,9.0,10.0,8.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.43,7,9.0,1
654,0,25,22,4,0,0,2,7,73,0.4,0.08,0.1,0.12,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,5.0,10.0,10.0,8.0,8.0,7.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.19,7,9.0,0
655,0,25,32,4,2,0,2,7,73,0.3,0.1,0.3,0.2,0.1,0.0,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,4.0,10.0,9.0,6.0,8.0,6.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.01,7,7.0,0
656,0,25,26,4,2,0,2,7,73,0.4,0.05,0.2,0.1,0.1,0.15,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,6.0,8.0,8.0,8.0,9.0,7.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.06,7,7.0,0
657,0,25,27,4,2,0,2,7,73,0.2,0.15,0.25,0.15,0.2,0.05,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,8.0,9.0,9.0,7.0,8.0,7.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.52,7,8.0,0
658,0,25,25,4,1,0,2,7,73,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,7.0,9.0,9.0,10.0,9.0,8.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.08,7,9.0,1
659,0,25,21,4,2,0,2,7,73,0.19,0.24,0.21,0.23,0.05,0.08,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,7.0,10.0,9.0,10.0,8.0,9.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.71,7,10.0,1
660,0,25,24,4,2,0,2,7,73,0.1,0.2,0.35,0.2,0.0,0.15,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,7.0,10.0,10.0,10.0,8.0,10.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.56,7,8.0,1
661,0,25,25,4,0,0,2,7,73,0.15,0.1,0.3,0.1,0.05,0.3,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,6.0,10.0,10.0,8.0,8.0,8.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.66,7,9.0,1
662,0,25,28,4,2,0,2,7,73,0.2,0.2,0.15,0.15,0.05,0.25,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,7.0,8.0,8.0,9.0,8.0,6.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.76,7,8.0,0
663,0,25,27,4,0,0,2,7,73,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,8,9,8,8,7,6.0,10.0,9.0,8.0,8.0,7.0,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.61,7,8.0,0
664,0,35,28,3,0,0,1,5,58,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,4.0,6.0,7.0,6.0,9.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.54,6,5.0,0
665,0,35,26,3,2,0,1,5,58,0.18,0.18,0.18,0.19,0.13,0.14,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,5.0,6.0,8.0,7.0,8.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.03,6,6.0,0
666,0,35,29,3,2,0,1,5,58,0.5,0.07,0.2,0.23,0.0,0.0,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,8.0,6.0,7.0,7.0,7.0,6.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.04,6,5.0,0
667,0,35,28,3,2,0,1,5,58,0.3,0.3,0.2,0.1,0.1,0.0,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,8.0,7.0,8.0,8.0,8.0,7.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.79,6,7.0,1
668,0,35,30,3,4,0,1,5,58,0.2,0.25,0.25,0.15,0.05,0.1,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,4.0,8.0,7.0,4.0,5.0,3.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.58,6,4.0,0
669,0,35,32,3,2,0,1,5,58,0.3,0.1,0.3,0.2,0.1,0.0,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,5.0,7.0,8.0,6.0,7.0,4.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,-0.18,6,6.0,0
670,0,35,26,3,2,0,1,5,58,0.4,0.05,0.2,0.1,0.1,0.15,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,7.0,8.0,8.0,8.0,8.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.0,6,7.0,0
671,0,35,27,3,2,0,1,5,58,0.2,0.15,0.25,0.15,0.2,0.05,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,7.0,8.0,8.0,6.0,6.0,6.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.51,6,3.0,0
672,0,35,25,3,1,0,1,5,58,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,5.0,10.0,8.0,8.0,8.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.09,6,4.0,0
673,0,35,22,3,3,1,1,5,58,0.1,0.2,0.35,0.1,0.05,0.2,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,5.0,8.0,8.0,8.0,8.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.17,6,4.0,0
674,0,35,21,3,2,0,1,5,58,0.19,0.24,0.21,0.23,0.05,0.08,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,8.0,8.0,8.0,7.0,5.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.72,6,4.0,1
675,0,35,24,3,2,0,1,5,58,0.1,0.2,0.35,0.2,0.0,0.15,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,5.0,7.0,9.0,6.0,7.0,5.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.83,6,5.0,0
676,0,35,25,3,0,0,1,5,58,0.15,0.1,0.3,0.1,0.05,0.3,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,4.0,8.0,8.0,9.0,6.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.81,6,6.0,0
677,0,35,27,3,0,0,1,5,58,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.32,0.2,0.12,0.11,0.15,5,9,9,5,5,4.0,8.0,6.0,8.0,7.0,8.0,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.4,6,4.0,0
678,0,32,28,3,0,0,1,1,155,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,1.0,5.0,0.0,10.0,0.0,3.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.65,7,0.0,0
679,0,32,26,3,2,0,1,1,155,0.18,0.18,0.18,0.19,0.13,0.14,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,5.0,8.0,7.0,5.0,5.0,4.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,-0.03,7,6.0,0
680,0,32,26,3,3,1,1,1,155,0.1,0.2,0.2,0.22,0.06,0.22,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,5.0,8.0,8.0,6.0,6.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.44,7,6.0,0
681,0,32,29,3,2,0,1,1,155,0.5,0.07,0.2,0.23,0.0,0.0,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,4.0,6.0,7.0,4.0,7.0,3.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.14,7,4.0,0
682,0,32,28,3,2,0,1,1,155,0.3,0.3,0.2,0.1,0.1,0.0,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,7.0,5.0,6.0,7.0,5.0,7.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.67,7,7.0,1
683,0,32,30,3,4,0,1,1,155,0.2,0.25,0.25,0.15,0.05,0.1,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,2.0,5.0,7.0,4.0,7.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.62,7,3.0,0
684,0,32,32,3,2,0,1,1,155,0.3,0.1,0.3,0.2,0.1,0.0,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,4.0,5.0,6.0,3.0,7.0,3.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.1,7,4.0,0
685,0,32,26,3,2,0,1,1,155,0.4,0.05,0.2,0.1,0.1,0.15,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,5.0,5.0,5.0,5.0,5.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.1,7,4.0,0
686,0,32,27,3,2,0,1,1,155,0.2,0.15,0.25,0.15,0.2,0.05,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,6.0,2.0,5.0,5.0,5.0,2.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.68,7,4.0,0
687,0,32,25,3,1,0,1,1,155,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,5.0,5.0,7.0,8.0,7.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.17,7,7.0,1
688,0,32,22,3,3,1,1,1,155,0.1,0.2,0.35,0.1,0.05,0.2,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,4.0,6.0,8.0,6.0,5.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,-0.06,7,5.0,0
689,0,32,21,3,2,0,1,1,155,0.19,0.24,0.21,0.23,0.05,0.08,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,4.0,8.0,8.0,5.0,7.0,6.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.71,7,7.0,0
690,0,32,24,3,2,0,1,1,155,0.1,0.2,0.35,0.2,0.0,0.15,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,4.0,0.0,8.0,7.0,7.0,6.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.76,7,7.0,1
691,0,32,25,3,0,0,1,1,155,0.15,0.1,0.3,0.1,0.05,0.3,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,5.0,5.0,9.0,6.0,5.0,5.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.65,7,6.0,0
692,0,32,27,3,0,0,1,1,155,0.2,0.2,0.2,0.2,0.1,0.1,0.3,0.3,0.3,0.05,0.0,0.05,7,9,7,8,5,3.0,5.0,5.0,4.0,5.0,4.0,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.43,7,4.0,0
693,0,30,28,2,0,0,3,5,134,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,4.0,1.0,4.0,1.0,10.0,1.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.3,4,1.0,0
694,0,30,26,2,2,1,3,5,134,0.18,0.18,0.18,0.19,0.13,0.14,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,5.0,6.0,7.0,5.0,6.0,2.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.37,4,4.0,0
695,0,30,29,2,2,1,3,5,134,0.5,0.07,0.2,0.23,0.0,0.0,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,7.0,8.0,7.0,7.0,5.0,4.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.01,4,7.0,1
696,0,30,28,2,2,1,3,5,134,0.3,0.3,0.2,0.1,0.1,0.0,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,8.0,7.0,7.0,6.0,6.0,5.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.5,4,7.0,1
697,0,30,30,2,4,0,3,5,134,0.2,0.25,0.25,0.15,0.05,0.1,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,5.0,8.0,8.0,5.0,8.0,3.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.32,4,7.0,0
698,0,30,32,2,2,1,3,5,134,0.3,0.1,0.3,0.2,0.1,0.0,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,5.0,8.0,8.0,6.0,5.0,3.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.08,4,5.0,0
699,0,30,26,2,2,1,3,5,134,0.4,0.05,0.2,0.1,0.1,0.15,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,8.0,7.0,7.0,6.0,6.0,3.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.12,4,6.0,0
700,0,30,27,2,2,1,3,5,134,0.2,0.15,0.25,0.15,0.2,0.05,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,7.0,7.0,8.0,7.0,9.0,5.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.56,4,7.0,1
701,0,30,25,2,1,0,3,5,134,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,8.0,8.0,8.0,6.0,6.0,2.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.14,4,6.0,0
702,0,30,21,2,2,1,3,5,134,0.19,0.24,0.21,0.23,0.05,0.08,0.2,0.25,0.15,0.15,0.15,0.1,7,9,9,8,9,7.0,6.0,6.0,5.0,6.0,5.0,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.56,4,6.0,1
